,len_01_norm_unicode,len_01_norm_unicode,len_02_dehyphen,len_02_dehyphen,len_03_strip_summary,len_03_strip_summary,len_04_smart_join,len_04_smart_join,len_05_cut_from_od,len_05_cut_from_od,len_06_norm_orden_dia,len_06_norm_orden_dia,len_07_strip_roster_stage,len_07_strip_roster_stage,len_08_strip_procedural,len_08_strip_procedural,len_09_postfix,len_09_postfix,len_10_after_legal_cut,len_10_after_legal_cut,len_11_final,len_11_final,n_legal_blocks,n_legal_blocks,ratio_after_legal,ratio_after_legal,ratio_after_procedural,ratio_after_procedural,ratio_after_summary,ratio_after_summary
run_label,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev
file_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49_2022-06-08_crr_6400.txt,37897,37897,37897,37897,36826,36826,36818,36818,36818,36818,36619,36619,155,155,155,155,155,155,155,155,156,156,0,0,1.0,1.0,1.0,1.0,0.9717391877985064,0.9717391877985064
49_2022-06-14_crr.txt,213093,213093,213093,213093,205934,205934,205898,205898,41348,41348,41348,41348,41313,41313,41313,41313,41295,41295,12068,12068,12068,12068,8,8,0.2922387698268555,0.2922387698268555,1.0,1.0,0.9664043398891564,0.9664043398891564
49_2022-06-15_crr.txt,461313,461313,461313,461313,174000,174000,173958,173958,173958,173958,173594,173594,94182,94182,94173,94173,93802,93802,92860,92860,92860,92860,1,1,0.9899575702010618,0.9899575702010618,0.9999044403389182,0.9999044403389182,0.3771842545083273,0.3771842545083273
49_2022-07-05_crr.txt,122159,122159,122159,122159,117914,117914,117880,117880,117880,117880,115855,115855,111765,111765,111394,111394,108104,108104,103344,103344,103344,103344,2,2,0.9559683267964184,0.9559683267964184,0.9966805350512236,0.9966805350512236,0.9652502066978282,0.9652502066978282
49_2022-07-05_crr_6406.txt,50527,50527,50527,50527,49446,49446,49437,49437,49437,49437,49274,49274,39418,39418,39397,39397,38755,38755,17032,17032,17032,17032,1,1,0.4394787769320087,0.4394787769320087,0.9994672484651682,0.9994672484651682,0.9786054980505472,0.9786054980505472
49_2022-07-12_crr.txt,339603,339603,339603,339603,335024,335024,334941,334941,292233,292233,292233,292233,66311,66311,66291,66291,65958,65958,18099,18099,18099,18099,9,9,0.2744018921131629,0.2744018921131629,0.9996983909155344,0.9996983909155344,0.9865166090994484,0.9865166090994484
49_2022-07-13_crr.txt,191806,191806,191806,191806,187034,187034,187003,187003,187003,187003,186983,186983,34762,34762,34742,34742,34040,34040,11124,11124,11124,11124,3,3,0.3267920094007051,0.3267920094007051,0.999424659110523,0.999424659110523,0.9751206948687736,0.9751206948687736
49_2022-07-26_crr.txt,87386,87386,87386,87386,87386,87386,87367,87367,87367,87367,85460,85460,47099,47099,47079,47079,46655,46655,29860,29860,29860,29860,1,1,0.6400171471439289,0.6400171471439289,0.9995753625342364,0.9995753625342364,1.0,1.0
49_2022-08-02_crr.txt,85002,85002,85002,85002,79944,79944,79926,79926,79926,79926,79908,79908,45591,45591,45571,45571,45430,45430,36384,36384,36384,36384,2,2,0.8008804754567467,0.8008804754567467,0.9995613169265865,0.9995613169265865,0.9404955177525236,0.9404955177525236
49_2022-08-15_crr.txt,1594636,1594636,1594636,1594636,1594296,1594296,1594034,1594034,1530033,1530033,1530033,1530033,1032633,1032633,1032613,1032613,1032608,1032608,999920,999920,999920,999920,1,1,0.9683442313055874,0.9683442313055874,0.999980632034808,0.999980632034808,0.9997867851973742,0.9997867851973742
49_2022-08-16_crr.txt,400890,400890,400890,400890,400890,400890,400830,400830,85491,85491,85491,85491,85213,85213,85034,85034,84328,84328,84328,84328,84328,84328,0,0,1.0,1.0,0.9978993815497637,0.9978993815497637,1.0,1.0
49_2022-08-17_crr.txt,378590,378590,378590,378590,378590,378590,378527,378527,378527,378527,375924,375924,114,114,114,114,114,114,114,114,115,115,0,0,1.0,1.0,1.0,1.0,1.0,1.0
49_2022-08-17_crr_6427.txt,37298,37298,37298,37298,34380,34380,34363,34363,34363,34363,33783,33783,11473,11473,11473,11473,11473,11473,4033,4033,4033,4033,3,3,0.3515209622592173,0.3515209622592173,1.0,1.0,0.9217652421041342,0.9217652421041342
49_2022-08-18_crr.txt,1160431,1160431,1160431,1160431,1158077,1158077,1157883,1157883,646462,646462,646462,646462,643080,643080,639935,639935,633980,633980,608955,608955,608955,608955,1,1,0.9605271459667496,0.9605271459667496,0.9951094731604156,0.9951094731604156,0.9979714433688862,0.9979714433688862
49_2022-09-06_crr.txt,290970,290970,290970,290970,287962,287962,287896,287896,37562,37562,37562,37562,37551,37551,37551,37551,37533,37533,37533,37533,37533,37533,0,0,1.0,1.0,1.0,1.0,0.9896621644843112,0.9896621644843112
49_2022-09-07_crr.txt,89514,89514,89514,89514,84980,84980,84967,84967,84967,84967,84948,84948,9353,9353,9333,9333,8670,8670,6710,6710,6710,6710,1,1,0.7739331026528259,0.7739331026528259,0.9978616486688764,0.9978616486688764,0.9493487052304668,0.9493487052304668
49_2022-09-13_crr.txt,186605,186605,186605,186605,180560,180560,180507,180507,130505,130505,130505,130505,128970,128970,128493,128493,125101,125101,67393,67393,67393,67393,10,10,0.538708723351532,0.538708723351532,0.9963014654570832,0.9963014654570832,0.9676053696310388,0.9676053696310388
49_2022-09-14_crr.txt,108172,108172,108172,108172,103924,103924,103855,103855,103855,103855,103836,103836,38472,38472,38452,38452,36891,36891,6549,6549,6549,6549,9,9,0.1775229730828657,0.1775229730828657,0.9994801414015388,0.9994801414015388,0.9607292090374588,0.9607292090374588
49_2022-10-04_crr.txt,299497,299497,299497,299497,292703,292703,292636,292636,292636,292636,290466,290466,52721,52721,52701,52701,52250,52250,32199,32199,32199,32199,2,2,0.6162488038277512,0.6162488038277512,0.999620644524952,0.999620644524952,0.9773152986507376,0.9773152986507376
49_2022-10-05_crr.txt,571235,571235,571232,571232,568570,568570,568489,568489,509671,509671,509671,509671,507425,507425,506844,506844,502512,502512,483395,483395,483395,483395,1,1,0.9619571273919828,0.9619571273919828,0.9988550032024436,0.9988550032024436,0.9953346696193336,0.9953346696193336
49_2022-10-11_crr.txt,225118,225118,225118,225118,219580,219580,219546,219546,193447,193447,193447,193447,134192,134192,133749,133749,132011,132011,109033,109033,109033,109033,2,2,0.8259387475286151,0.8259387475286151,0.996698759985692,0.996698759985692,0.9753995682264412,0.9753995682264412
49_2022-10-12_crr.txt,259958,259958,259958,259958,258408,258408,258347,258347,258347,258347,253947,253947,91520,91520,91520,91520,91502,91502,2860,2860,2860,2860,10,10,0.031256147406614,0.031256147406614,1.0,1.0,0.9940374983651206,0.9940374983651206
49_2022-10-18_crr.txt,287070,287070,287070,287070,287070,287070,286991,286991,160243,160243,160243,160243,160153,160153,160153,160153,160141,160141,71630,71630,71630,71630,13,13,0.4472933227593183,0.4472933227593183,1.0,1.0,1.0,1.0
49_2022-10-18_crr_6445.txt,1265484,1265484,1265484,1265484,1265484,1265484,1265270,1265270,1243637,1243637,1243618,1243618,983655,983655,983615,983615,982503,982503,503671,503671,503671,503671,3,3,0.5126406738707159,0.5126406738707159,0.999959335336068,0.999959335336068,1.0,1.0
49_2022-10-19_crr.txt,348618,348618,348618,348618,348618,348618,348555,348555,348555,348555,347033,347033,18476,18476,18466,18466,18334,18334,18334,18334,18335,18335,0,0,1.0,1.0,0.9994587573067764,0.9994587573067764,1.0,1.0
49_2022-11-01_crr.txt,709933,709933,709933,709933,709933,709933,710176,710176,532765,532765,532765,532765,532686,532686,532686,532686,532686,532686,415688,415688,415688,415688,13,13,0.7803621645772556,0.7803621645772556,1.0,1.0,1.0,1.0
49_2022-11-08_crr.txt,154222,154222,154222,154222,152008,152008,151953,151953,151953,151953,148391,148391,16743,16743,16743,16743,16743,16743,2240,2240,2240,2240,2,2,0.1337872543749626,0.1337872543749626,1.0,1.0,0.9856440715332444,0.9856440715332444
49_2022-11-09_crr.txt,235974,235974,235974,235974,228515,228515,228446,228446,211789,211789,211789,211789,210227,210227,208796,208796,204867,204867,150930,150930,150930,150930,13,13,0.7367218732153056,0.7367218732153056,0.9931930722504722,0.9931930722504722,0.9683905854034768,0.9683905854034768
49_2022-11-15_crr.txt,246602,246602,246602,246602,236858,236858,236841,236841,44252,44252,44252,44252,44217,44217,44217,44217,44217,44217,24896,24896,24896,24896,6,6,0.5630413641811973,0.5630413641811973,1.0,1.0,0.9604869384676524,0.9604869384676524
49_2022-11-16_crr.txt,243953,243953,243953,243953,239611,239611,239584,239584,214654,214654,214654,214654,110521,110521,110501,110501,110381,110381,84638,84638,84638,84638,7,7,0.7667805147625044,0.7667805147625044,0.9998190389156812,0.9998190389156812,0.9822014896311996,0.9822014896311996
49_2022-12-06_crr.txt,300322,300322,300322,300322,203756,203756,203724,203724,174288,174288,174288,174288,173091,173091,172383,172383,169974,169974,152002,152002,152002,152002,5,5,0.8942661818866415,0.8942661818866415,0.9959096660138308,0.9959096660138308,0.6784584545920712,0.6784584545920712
49_2022-12-07_crr.txt,210082,210082,210082,210082,204678,204678,204619,204619,2272,2272,2272,2272,2272,2272,2272,2272,2266,2266,2266,2266,2266,2266,0,0,1.0,1.0,1.0,1.0,0.9742767109985624,0.9742767109985624
49_2022-12-13_crr.txt,166010,166010,166010,166010,165224,165224,165192,165192,165192,165192,163129,163129,2678,2678,2678,2678,2678,2678,123,123,123,123,1,1,0.0459297983569828,0.0459297983569828,1.0,1.0,0.9952653454611168,0.9952653454611168
49_2022-12-13_crr_6467.txt,193979,193979,193979,193979,114183,114183,114171,114171,73408,73408,73408,73408,73403,73403,73403,73403,73403,73403,69008,69008,69008,69008,1,1,0.940125063008324,0.940125063008324,1.0,1.0,0.5886358832657144,0.5886358832657144
49_2022-12-14_crr.txt,236277,236277,236277,236277,226644,226644,226573,226573,226573,226573,225209,225209,39060,39060,39060,39060,39054,39054,2446,2446,2446,2446,10,10,0.0626312285553336,0.0626312285553336,1.0,1.0,0.95923005624754,0.95923005624754
49_2022-12-14_crr_6469.txt,43948,43948,43948,43948,43948,43948,43931,43931,43931,43931,42510,42510,37829,37829,37819,37819,37722,37722,37722,37722,37723,37723,0,0,1.0,1.0,0.9997356525417008,0.9997356525417008,1.0,1.0
49_2022-12-15_crr.txt,229375,229375,229375,229375,224377,224377,224317,224317,224317,224317,222723,222723,125854,125854,125834,125834,125720,125720,6803,6803,6803,6803,9,9,0.0541123130766783,0.0541123130766783,0.9998410857024806,0.9998410857024806,0.9782103542234332,0.9782103542234332
49_2022-12-28_crr.txt,168803,168803,168803,168803,164187,164187,164226,164226,35348,35348,35348,35348,35348,35348,35348,35348,35348,35348,35348,35348,35348,35348,0,0,1.0,1.0,1.0,1.0,0.9726545144339852,0.9726545144339852
49_2023-02-01_crr.txt,45060,45060,45060,45060,42601,42601,42591,42591,42591,42591,40736,40736,3159,3159,3159,3159,3159,3159,3159,3159,3160,3160,0,0,1.0,1.0,1.0,1.0,0.9454283177984908,0.9454283177984908
49_2023-02-01_crr_6478.txt,59362,59362,59362,59362,58331,58331,58296,58296,25332,25332,25332,25332,10738,10738,10629,10629,10391,10391,7962,7962,7962,7962,1,1,0.7662400153979405,0.7662400153979405,0.9898491339169304,0.9898491339169304,0.9826319867928978,0.9826319867928978
49_2023-02-09_crr.txt,76417,76417,76417,76417,76096,76096,76082,76082,76082,76082,76063,76063,7829,7829,7829,7829,7829,7829,961,961,961,961,2,2,0.1227487546302209,0.1227487546302209,1.0,1.0,0.9957993640158604,0.9957993640158604
49_2023-03-01_crr.txt,121832,121832,121832,121832,121832,121832,121813,121813,121813,121813,119867,119867,7764,7764,7613,7613,7226,7226,7226,7226,7227,7227,0,0,1.0,1.0,0.9805512622359608,0.9805512622359608,1.0,1.0
49_2023-03-07_crr.txt,176041,176041,176041,176041,172250,172250,172221,172221,156408,156408,156408,156408,16666,16666,16646,16646,16404,16404,16404,16404,16404,16404,0,0,1.0,1.0,0.99879995199808,0.99879995199808,0.978465243892048,0.978465243892048
49_2023-03-08_crr.txt,96936,96936,96936,96936,96936,96936,96924,96924,96924,96924,95268,95268,113,113,113,113,113,113,113,113,114,114,0,0,1.0,1.0,1.0,1.0,1.0,1.0
49_2023-03-14_crr.txt,226199,226199,226199,226199,221874,221874,221839,221839,25357,25357,25357,25357,25357,25357,25357,25357,25357,25357,17861,17861,17861,17861,1,1,0.7043814331348346,0.7043814331348346,1.0,1.0,0.9808796679030412,0.9808796679030412
49_2023-03-15_crr.txt,309964,309964,309964,309964,304027,304027,303981,303981,28463,28463,28463,28463,28453,28453,28453,28453,28453,28453,7331,7331,7331,7331,3,3,0.2576529715671458,0.2576529715671458,1.0,1.0,0.980846162780194,0.980846162780194
49_2023-03-29_crr.txt,101582,101582,101582,101582,97366,97366,97336,97336,97336,97336,96768,96768,21562,21562,21552,21552,19560,19560,15475,15475,15475,15475,1,1,0.7911554192229039,0.7911554192229039,0.9995362211297654,0.9995362211297654,0.9584965840404795,0.9584965840404795
49_2023-04-11_crr.txt,93679,93679,93679,93679,88829,88829,88801,88801,88801,88801,88781,88781,3002,3002,3002,3002,3002,3002,208,208,208,208,1,1,0.0692871419053964,0.0692871419053964,1.0,1.0,0.9482274575945516,0.9482274575945516
49_2023-04-12_crr.txt,112181,112181,112181,112181,110741,110741,110439,110439,110439,110439,109756,109756,65268,65268,65056,65056,64820,64820,8166,8166,8166,8166,9,9,0.1259796359148411,0.1259796359148411,0.996751853894711,0.996751853894711,0.9871636016794288,0.9871636016794288
49_2023-04-18_crr.txt,270052,270052,270052,270052,262152,262152,262079,262079,31645,31645,31645,31645,31609,31609,31609,31609,31609,31609,1065,1065,1065,1065,5,5,0.0336929355563288,0.0336929355563288,1.0,1.0,0.970746374772266,0.970746374772266
49_2023-04-19_crr.txt,550182,550182,550182,550182,547847,547847,547749,547749,547749,547749,547601,547601,62743,62743,62743,62743,62737,62737,153,153,153,153,1,1,0.0024387522514624,0.0024387522514624,1.0,1.0,0.9957559498493226,0.9957559498493226
49_2023-04-24_crr.txt,1566843,1566843,1566843,1566843,1354335,1354335,1354183,1354183,724784,724784,724784,724784,724779,724779,724779,724779,724779,724779,724779,724779,724779,724779,0,0,1.0,1.0,1.0,1.0,0.8643718611245671,0.8643718611245671
49_2023-04-25_crr.txt,718724,718724,718724,718724,701194,701194,701004,701004,690042,690042,690042,690042,687395,687395,684747,684747,675775,675775,671124,671124,671124,671124,1,1,0.9931175317228368,0.9931175317228368,0.9961477752965908,0.9961477752965908,0.9756095524846812,0.9756095524846812
49_2023-05-02_crr.txt,132287,132287,132287,132287,124349,124349,124302,124302,124302,124302,122390,122390,21900,21900,21900,21900,21894,21894,4291,4291,4291,4291,6,6,0.1959897688864529,0.1959897688864529,1.0,1.0,0.9399941037290136,0.9399941037290136
49_2023-05-03_crr.txt,146486,146486,146486,146486,138720,138720,138697,138697,35102,35102,35102,35102,35082,35082,35082,35082,35076,35076,18699,18699,18699,18699,3,3,0.533099555251454,0.533099555251454,1.0,1.0,0.9469846947831192,0.9469846947831192
49_2023-05-09_crr.txt,144197,144197,144197,144197,138046,138046,137978,137978,37489,37489,37489,37489,36975,36975,36653,36653,35677,35677,14818,14818,14818,14818,6,6,0.4153376124674159,0.4153376124674159,0.9912914131169708,0.9912914131169708,0.957343079259624,0.957343079259624
49_2023-05-10_crr.txt,295740,295740,295740,295740,293040,293040,284910,284910,284910,284910,284458,284458,44081,44081,44081,44081,44081,44081,2515,2515,2515,2515,5,5,0.0570540595721512,0.0570540595721512,1.0,1.0,0.9908703590992088,0.9908703590992088
49_2023-05-16_crr.txt,218072,218072,218072,218072,213004,213004,212933,212933,420,420,420,420,420,420,420,420,420,420,420,420,420,420,0,0,1.0,1.0,1.0,1.0,0.9767599691844896,0.9767599691844896
49_2023-05-17_crr.txt,158098,158098,158098,158098,154832,154832,154783,154783,154783,154783,154685,154685,17479,17479,17479,17479,17479,17479,10068,10068,10068,10068,2,2,0.5760054923050518,0.5760054923050518,1.0,1.0,0.9793419271591038,0.9793419271591038
49_2023-06-06_crr.txt,189301,189301,189301,189301,189301,189301,189230,189230,189230,189230,185225,185225,22409,22409,22409,22409,22403,22403,1575,1575,1575,1575,5,5,0.0703030844083381,0.0703030844083381,1.0,1.0,1.0,1.0
49_2023-06-07_crr.txt,166873,166873,166873,166873,163138,163138,163052,163052,163052,163052,157433,157433,49691,49691,49691,49691,49691,49691,3085,3085,3085,3085,10,10,0.0620836771246302,0.0620836771246302,1.0,1.0,0.9776177092759164,0.9776177092759164
49_2023-06-13_crr.txt,231589,231589,231589,231589,224825,224825,224729,224729,224729,224729,224056,224056,88729,88729,88729,88729,88717,88717,5029,5029,5029,5029,14,14,0.0566858662939459,0.0566858662939459,1.0,1.0,0.970793086027402,0.970793086027402
49_2023-06-14_crr.txt,246954,246954,246954,246954,237299,237299,237246,237246,237246,237246,237226,237226,62792,62792,62792,62792,62786,62786,3299,3299,3299,3299,8,8,0.0525435606663906,0.0525435606663906,1.0,1.0,0.9609036500724832,0.9609036500724832
49_2023-06-21_crr.txt,235306,235306,235306,235306,232679,232679,232629,232629,49532,49532,49532,49532,49358,49358,49334,49334,48318,48318,47324,47324,47324,47324,1,1,0.9794279564551512,0.9794279564551512,0.999513756635196,0.999513756635196,0.9888358137914036,0.9888358137914036
49_2023-06-28_crr.txt,710795,710795,710795,710795,708139,708139,708017,708017,708017,708017,707641,707641,1739,1739,1739,1739,1739,1739,1739,1739,1740,1740,0,0,1.0,1.0,1.0,1.0,0.996263338937387,0.996263338937387
49_2023-07-04_crr.txt,344633,344633,344633,344633,341796,341796,341723,341723,341723,341723,340942,340942,28075,28075,28075,28075,28057,28057,36,36,36,36,3,3,0.0012831022561214,0.0012831022561214,1.0,1.0,0.9917680547132748,0.9917680547132748
49_2023-07-04_crr_6541.txt,101412,101412,101412,101412,99710,99710,99684,99684,99684,99684,99562,99562,1738,1738,1738,1738,1738,1738,1738,1738,1739,1739,0,0,1.0,1.0,1.0,1.0,0.9832169762947186,0.9832169762947186
49_2023-07-05_crr.txt,273069,273069,273069,273069,273069,273069,273027,273027,273027,273027,273008,273008,57554,57554,57554,57554,57536,57536,21,21,21,21,3,3,0.0003649888765294,0.0003649888765294,1.0,1.0,1.0,1.0
49_2023-07-11_crr.txt,234649,234649,234649,234649,201790,201790,201745,201745,201745,201745,198119,198119,18774,18774,18774,18774,18774,18774,8774,8774,8774,8774,1,1,0.4673484606370512,0.4673484606370512,1.0,1.0,0.8599653098883865,0.8599653098883865
49_2023-07-12_crr.txt,352681,352681,352681,352681,345028,345028,344967,344967,52652,52652,52652,52652,52610,52610,52610,52610,52598,52598,31787,31787,31787,31787,2,2,0.6043385680063881,0.6043385680063881,1.0,1.0,0.9783005038547584,0.9783005038547584
49_2023-07-19_crr.txt,564452,564452,564452,564452,562069,562069,561986,561986,525804,525804,525804,525804,523399,523399,522412,522412,514496,514496,465291,465291,465291,465291,5,5,0.9043627161338474,0.9043627161338474,0.99811424935852,0.99811424935852,0.9957782061185008,0.9957782061185008
49_2023-07-19_crr_6550.txt,66539,66539,66539,66539,66539,66539,66535,66535,42739,42739,42739,42739,26723,26723,26713,26713,26601,26601,20040,20040,20040,20040,1,1,0.7533551370249238,0.7533551370249238,0.9996257905175318,0.9996257905175318,1.0,1.0
49_2023-08-09_crr.txt,291625,291625,291625,291625,242941,242941,242857,242857,242857,242857,242837,242837,62024,62024,62024,62024,62018,62018,464,464,464,464,9,9,0.0074816988616208,0.0074816988616208,1.0,1.0,0.8330595799399915,0.8330595799399915
49_2023-08-14_crr.txt,1403785,1403785,1403785,1403785,1394104,1394104,1393340,1393340,803170,803170,803170,803170,803148,803148,803148,803148,803148,803148,772913,772913,772913,772913,1,1,0.9623543854930848,0.9623543854930848,1.0,1.0,0.99310364478891,0.99310364478891
49_2023-08-15_crr.txt,399706,399706,399706,399706,399706,399706,399641,399641,399641,399641,397847,397847,13,13,13,13,13,13,13,13,14,14,0,0,1.0,1.0,1.0,1.0,1.0,1.0
49_2023-08-16_crr.txt,472718,472718,472718,472718,472718,472718,472640,472640,472640,472640,467466,467466,114,114,114,114,114,114,114,114,115,115,0,0,1.0,1.0,1.0,1.0,1.0,1.0
49_2023-08-17_crr.txt,977523,977523,977523,977523,705492,705492,705161,705161,323345,323345,323345,323345,323314,323314,323314,323314,323265,323265,323265,323265,323264,323264,0,0,1.0,1.0,1.0,1.0,0.7217139647865063,0.7217139647865063
49_2023-08-31_crr.txt,509594,509594,509594,509594,505997,505997,505999,505999,377206,377206,377206,377206,375858,375858,375088,375088,369373,369373,369373,369373,369373,369373,0,0,1.0,1.0,0.997951353968786,0.997951353968786,0.9929414396558828,0.9929414396558828
49_2023-09-05_crr.txt,115264,115264,115264,115264,113943,113943,113910,113910,113910,113910,110079,110079,1849,1849,1849,1849,1849,1849,1849,1849,1850,1850,0,0,1.0,1.0,1.0,1.0,0.988539353137146,0.988539353137146
49_2023-09-06_crr.txt,207153,207153,207153,207153,202504,202504,202429,202429,69593,69593,69593,69593,69528,69528,69528,69528,69522,69522,11321,11321,11321,11321,11,11,0.1628405396852794,0.1628405396852794,1.0,1.0,0.9775576506253832,0.9775576506253832
49_2023-09-12_crr.txt,106909,106909,106909,106909,105673,105673,105631,105631,105631,105631,103660,103660,22963,22963,22963,22963,22963,22963,437,437,437,437,5,5,0.0190306144667508,0.0190306144667508,1.0,1.0,0.9884387656792224,0.9884387656792224
49_2023-09-13_crr.txt,228903,228903,228903,228903,220331,220331,220252,220252,220252,220252,218223,218223,49986,49986,49986,49986,49986,49986,645,645,645,645,10,10,0.0129036130116432,0.0129036130116432,1.0,1.0,0.9625518232613814,0.9625518232613814
49_2023-10-03_crr.txt,452638,452638,452638,452638,438868,438868,438789,438789,10092,10092,10092,10092,9908,9908,9551,9551,9509,9509,9509,9509,9509,9509,0,0,1.0,1.0,0.9639685102947112,0.9639685102947112,0.9695783385398486,0.9695783385398486
49_2023-10-04_crr.txt,335611,335611,335611,335611,334979,334979,334930,334930,14821,14821,14821,14821,14806,14806,14806,14806,14800,14800,6987,6987,6987,6987,2,2,0.4720945945945946,0.4720945945945946,1.0,1.0,0.99811686744475,0.99811686744475
49_2023-10-11_crr.txt,196953,196953,196953,196953,192208,192208,192164,192164,192164,192164,191987,191987,3329,3329,3329,3329,3329,3329,3329,3329,3330,3330,0,0,1.0,1.0,1.0,1.0,0.9759079577361096,0.9759079577361096
49_2023-10-11_crr_6674.txt,203514,203514,203514,203514,200359,200359,200272,200272,93150,93150,93150,93150,92348,92348,91954,91954,90151,90151,47219,47219,47219,47219,10,10,0.5237767745227452,0.5237767745227452,0.9957335296920344,0.9957335296920344,0.9844973810155566,0.9844973810155566
49_2023-10-17_crr.txt,192172,192172,192172,192172,187790,187790,187751,187751,45867,45867,45867,45867,45842,45842,45842,45842,45842,45842,28886,28886,28886,28886,4,4,0.6301208498756599,0.6301208498756599,1.0,1.0,0.9771975105634536,0.9771975105634536
49_2023-10-17_crr_6683.txt,1342553,1342553,1342553,1342553,957233,957233,956475,956475,690548,690548,690548,690548,690548,690548,690548,690548,690548,690548,690548,690548,690548,690548,0,0,1.0,1.0,1.0,1.0,0.7129945707916187,0.7129945707916187
49_2023-10-18_crr.txt,289510,289510,289510,289510,279097,279097,279008,279008,279008,279008,275712,275712,145856,145856,145694,145694,144343,144343,87464,87464,87464,87464,7,7,0.6059455602280679,0.6059455602280679,0.9988893154892496,0.9988893154892496,0.9640323304894476,0.9640323304894476
49_2023-10-23_crr.txt,247042,247042,247042,247042,243802,243802,243748,243748,243748,243748,243549,243549,88546,88546,88516,88516,88112,88112,88112,88112,88113,88113,0,0,1.0,1.0,0.9996611930521988,0.9996611930521988,0.9868848212044916,0.9868848212044916
49_2023-10-26_crr.txt,13906,13906,13906,13906,12947,12947,12941,12941,12941,12941,11590,11590,263,263,263,263,263,263,263,263,264,264,0,0,1.0,1.0,1.0,1.0,0.9310369624622464,0.9310369624622464
49_2023-11-01_crr.txt,137792,137792,137792,137792,136018,136018,135971,135971,135971,135971,133133,133133,11547,11547,11547,11547,11547,11547,2681,2681,2681,2681,3,3,0.2321815190092664,0.2321815190092664,1.0,1.0,0.9871255225267068,0.9871255225267068
49_2023-11-07_crr.txt,196804,196804,196804,196804,193119,193119,193095,193095,193095,193095,191102,191102,114,114,114,114,114,114,114,114,115,115,0,0,1.0,1.0,1.0,1.0,0.9812757870774984,0.9812757870774984
49_2023-11-08_crr.txt,235516,235516,235516,235516,233484,233484,233398,233398,233398,233398,232123,232123,62758,62758,62029,62029,61018,61018,45107,45107,45107,45107,3,3,0.7392408797404044,0.7392408797404044,0.9883839510500654,0.9883839510500654,0.9913721360756806,0.9913721360756806
49_2023-11-14_crr.txt,323365,323365,323365,323365,317090,317090,317058,317058,60485,60485,60485,60485,60460,60460,60460,60460,60460,60460,56838,56838,56838,56838,4,4,0.940092623221965,0.940092623221965,1.0,1.0,0.9805946840257912,0.9805946840257912
49_2023-11-15_crr.txt,161747,161747,161747,161747,155640,155640,155553,155553,155553,155553,155533,155533,31309,31309,31309,31309,31309,31309,1183,1183,1183,1183,7,7,0.0377846625570922,0.0377846625570922,1.0,1.0,0.9622435037435006,0.9622435037435006
49_2023-11-28_crr.txt,365460,365460,365460,365460,363590,363590,363535,363535,363535,363535,363333,363333,90922,90922,90922,90922,90923,90923,16242,16242,16242,16242,6,6,0.1786346688956589,0.1786346688956589,1.0,1.0,0.9948831609478466,0.9948831609478466
49_2023-12-05_crr.txt,378695,378695,378695,378695,372783,372783,372664,372664,372664,372664,370973,370973,64166,64166,64166,64166,64166,64166,21642,21642,21642,21642,3,3,0.337281426300533,0.337281426300533,1.0,1.0,0.9843884920582526,0.9843884920582526
49_2023-12-06_crr.txt,128297,128297,128297,128297,126352,126352,126314,126314,126314,126314,124896,124896,118922,118922,118390,118390,115152,115152,103829,103829,103829,103829,4,4,0.901669098235376,0.901669098235376,0.995526479541212,0.995526479541212,0.9848398637536342,0.9848398637536342
49_2023-12-12_crr.txt,307028,307028,307028,307028,301200,301200,301111,301111,301111,301111,301091,301091,91594,91594,91594,91594,91549,91549,57063,57063,57063,57063,4,4,0.6233055522179379,0.6233055522179379,1.0,1.0,0.9810180179006476,0.9810180179006476
49_2023-12-13_crr.txt,435424,435424,435424,435424,434879,434879,434773,434773,115064,115064,115064,115064,115009,115009,115009,115009,115003,115003,5043,5043,5043,5043,14,14,0.0438510299731311,0.0438510299731311,1.0,1.0,0.9987483464393327,0.9987483464393327
49_2023-12-14_crr.txt,543535,543535,543535,543535,539049,539049,538989,538989,374409,374409,374409,374409,373587,373587,371251,371251,370383,370383,280385,280385,280385,280385,7,7,0.7570136858333131,0.7570136858333131,0.9937471057611748,0.9937471057611748,0.9917466216526994,0.9917466216526994
49_2023-12-14_crr_6719.txt,23389,23389,23389,23389,23389,23389,23372,23372,23372,23372,21816,21816,5518,5518,5518,5518,5518,5518,4247,4247,4247,4247,1,1,0.7696629213483146,0.7696629213483146,1.0,1.0,1.0,1.0
49_2023-12-20_crr.txt,234113,234113,234113,234113,230062,230062,230004,230004,230004,230004,227756,227756,182259,182259,181268,181268,176600,176600,170000,170000,170000,170000,5,5,0.9626274065685164,0.9626274065685164,0.9945626827756106,0.9945626827756106,0.9826963902047302,0.9826963902047302
49_2024-03-01_crr.txt,369536,369536,369536,369536,369536,369536,369501,369501,182769,182769,182769,182769,182637,182637,182607,182607,182140,182140,182140,182140,182140,182140,0,0,1.0,1.0,0.9998357397460536,0.9998357397460536,1.0,1.0
49_2024-03-05_crr.txt,110391,110391,110391,110391,106755,106755,106733,106733,106733,106733,105841,105841,745,745,745,745,745,745,745,745,745,745,0,0,1.0,1.0,1.0,1.0,0.9670625322716526,0.9670625322716526
